date,actual,predicted,model,residual,abs_pct_error
2021-01-01,55.35157916420385,44.47182911203605,Prophet,10.8797500521678,19.655717535885213
2021-04-01,65.32857150123233,49.84096729256331,Prophet,15.487604208669019,23.707244552832243
2021-07-01,74.15714336576916,50.369918598874264,Prophet,23.787224766894894,32.07678139591748
2021-10-01,83.74619038899739,47.95397946873969,Prophet,35.7922109202577,42.73891236604847
2022-01-01,85.52699966430664,47.364021015252135,Prophet,38.16297864905451,44.620972089333364
2022-04-01,105.91699981689453,54.962745971915055,Prophet,50.954253844979476,48.107720132809035
2022-07-01,104.70499954223632,59.27936988839469,Prophet,45.42562965384163,43.38439410958372
2022-10-01,93.59380958193825,59.73761949528206,Prophet,33.856190086656184,36.17353566211687
2023-01-01,83.87900009155274,58.35203749697656,Prophet,25.526962594576183,30.433079276951165
2023-04-01,83.36894788240132,66.76663280821838,Prophet,16.60231507418294,19.91426723724744
2023-07-01,80.35549964904786,68.02119615439784,Prophet,12.334303494650015,15.349669342509237
2023-10-01,88.70409115878019,68.12390750178383,Prophet,20.580183656996354,23.200940777531734
2024-01-01,79.19714319138299,67.72204284278827,Prophet,11.475100348594722,14.489285706764313
2024-04-01,88.99999930641867,74.81239954723019,Prophet,14.187599759188487,15.941123449160836
2024-07-01,83.71772731434216,76.32449718855078,Prophet,7.393230125791376,8.831140503887998
2024-10-01,75.37695710555367,73.86524247681865,Prophet,1.511714628735021,2.005539473579572
2025-01-01,78.26333436511811,72.21586414837515,Prophet,6.0474702167429655,7.727079692937688
2025-04-01,66.45666703723725,77.93839365973969,Prophet,-11.481726622502435,17.27701242686298
2025-07-01,69.55304353133492,77.11587089139047,Prophet,-7.56282736005555,10.8734671785403
2025-10-01,63.95391298376995,72.4480117952747,Prophet,-8.494098811504742,13.281593596408012
2013-07-01,107.49190484909784,104.38459818817262,RandomForest,3.107306660925218,2.890735507280665
2013-10-01,109.50227321277966,106.36829258910193,RandomForest,3.1339806236777292,2.8620233459335824
2014-01-01,107.19949951171876,107.68790757036669,RandomForest,-0.48840805864793424,0.45560665942712053
2014-04-01,108.05190531412761,104.41293890905031,RandomForest,3.638966405077298,3.3677947598407676
2014-07-01,107.98590885509144,108.22074919410893,RandomForest,-0.23484033901749513,0.21747313284424205
2014-10-01,87.97913062054178,81.34411769635545,RandomForest,6.635012924186327,7.541575913955614
2015-01-01,49.679999923706056,59.939783354323126,RandomForest,-10.25978343061707,20.651738016048903
2015-04-01,60.96523775373186,57.58094431348649,RandomForest,3.384293440245372,5.551185503312844
2015-07-01,56.62181802229448,64.12449033525371,RandomForest,-7.502672312959234,13.250497025731503
2015-10-01,49.21409121426669,52.928728725197196,RandomForest,-3.7146375109305083,7.5479144677442935
2016-01-01,32.212105098523594,57.39752340863418,RandomForest,-25.185418310110585,78.18619190853482
2016-04-01,43.386666434151785,43.51077473732217,RandomForest,-0.12410830317038801,0.28605171443339156
2016-07-01,46.330999755859374,47.22052991628676,RandomForest,-0.889530160427384,1.919945965152386
2016-10-01,51.21049976348877,48.28748776873076,RandomForest,2.9230119947580064,5.707837276061906
2017-01-01,55.4269998550415,51.94109506287211,RandomForest,3.485904792169393,6.289181809021048
2017-04-01,53.81894703915245,53.39010603791459,RandomForest,0.4288410012378563,0.7968216117752752
2017-07-01,49.12550029754639,50.068619672563564,RandomForest,-0.9431193750171758,1.9198163261540984
2017-10-01,57.64909068020907,54.56951572032487,RandomForest,3.079574959884198,5.341931544015517
2018-01-01,69.02238028390067,62.652787931859905,RandomForest,6.369592352040769,9.228300046798681
2018-04-01,71.7623806908017,67.1971389293265,RandomForest,4.565241761475207,6.361608571969193
